sample,traveler_class,from_column,to_column,exact_change,first_order,second_order
412,A,4,10,-26.651709554245826,-28.138642772885767,-26.659920365840584
413,A,17,26,-9.228274028660962,-10.59316474385323,-9.23324246084043
414,B,50,63,-11.087264287958533,-12.546925672044384,-11.091210743399925
415,B,63,49,12.840711969978656,11.293385215851455,12.844585782434446
416,A,33,7,7.51514811560628,5.923967513771515,7.516107739898263
417,A,2,27,17.956907300947933,16.161879270224695,17.946356158436657
418,B,36,42,0.36387430378636054,0.32349236020898786,0.36267648064764424
419,B,52,61,-15.075588880386931,-16.146016798805576,-15.07359255646092
420,A,31,14,-5.012031986227157,-6.290318987052466,-5.012088370401287
421,B,42,35,0.04543285264298902,-0.03797459938212455,0.04629150590187878
422,A,12,32,29.597905870197792,28.09375894353991,29.594290012043324
423,A,12,3,15.14011064580518,13.939311151547535,15.13922972189668
424,B,56,60,-30.473434760288,-31.937473368390137,-30.474121887979855
425,B,56,60,-30.473434760288,-31.937473368390137,-30.474121887979855
426,A,29,24,11.703104299454935,10.273393991390378,11.708619946468712
427,B,47,61,-13.642718806528137,-15.015934978392593,-13.645745839048388
428,A,1,30,16.876470228657126,15.289067438523425,16.870527372125
429,A,3,21,27.703161727016777,26.527396859248178,27.700994704582904
430,A,29,14,-3.002273355195939,-4.434691237202841,-3.002009451976048
431,A,32,16,-7.489200005036764,-9.037257913129437,-7.487340475785714
432,A,23,17,1.23942181649727,1.12394423940124,1.2353058697111565
433,A,25,13,-16.006469385780292,-17.48325133830214,-16.008553797532848
434,B,64,54,-8.314086379585206,-9.663352443985787,-8.311444850854308
435,B,42,41,0.33087993277695205,0.2855177608268278,0.3305997456721748
436,A,28,17,13.658896172719324,12.392720017098,13.658958367954503
437,A,26,29,-0.6366570576337836,-0.8239444367805859,-0.6356248553642329
438,B,44,58,21.37554684844872,20.035803536098413,21.372235854459273
439,B,49,47,5.814348611347668,5.522105035785927,5.808065228774923
440,A,9,19,39.28382136036271,37.66369660811389,39.28050359311282
441,B,63,40,36.055852263074485,34.582461967653714,36.04692149612183
442,B,36,57,-15.257492858441765,-16.431558362191616,-15.257342596148602
443,A,15,24,22.512187784082926,21.20580110084333,22.50850686983153
444,A,27,17,11.039702707801553,9.617553907389045,11.043866306578249
445,B,55,43,-20.96244114623005,-22.481258048660635,-20.95475212830054
446,B,47,52,2.5585831737771514,1.1300818204129826,2.552695202188545
447,A,4,19,9.893934408652058,8.549442998763936,9.885314372251539
448,A,33,28,-0.7961548406055954,-1.0316833130690028,-0.7978796016260894
449,B,58,53,-26.70083839502513,-27.060366488352123,-26.691553658863292
450,A,13,17,18.500623219206318,16.827411254300806,18.49891554721803
451,B,41,51,-36.01755667631187,-37.24375275591463,-36.015874450779286
452,A,4,3,-19.695763319519756,-19.721436657124194,-19.696384840267235
453,A,2,3,-0.6408453927106166,-0.7116621548717816,-0.6404137116345899
454,A,6,19,28.27413842513306,26.93829017078425,28.268616550340376
455,A,10,15,12.968953317909836,12.558785158160326,12.977446902923198
456,B,55,64,-16.23618939766675,-17.399557254998506,-16.23164737471532
457,A,15,13,5.814348611347668,5.5221050357859625,5.808065228774958
458,B,66,65,3.2589515629824746,3.053095729437736,3.253585765859055
459,B,51,52,27.440956927501247,27.062909698984292,27.431368068491263
460,B,43,46,-3.8905201752622816,-4.268564579592997,-3.8871187486654706
461,B,47,41,12.72954306545762,11.310924877343318,12.73044372513131
462,B,45,64,12.271877740715354,10.603805829448056,12.261001851907064
463,B,44,52,1.1712230088014621,-0.1673807365887825,1.1680541663522683
464,B,59,41,-1.9297802009459701,-3.1651590000919327,-1.9322276533317781
465,B,55,56,-6.49655857453763,-6.857182215664892,-6.487414887435669
466,A,10,29,24.97367904465682,23.49119226761328,24.971624819342562
467,A,10,11,-6.135988647114573,-6.497715872250147,-6.1284404963275865
468,A,5,12,-32.493512373601334,-33.70747433682979,-32.49536345575931
469,B,34,44,-15.075588880386931,-16.146016798805576,-15.07359255646092
470,A,19,8,-5.821955527728278,-7.1701269855019945,-5.817938531548988
471,B,53,60,-9.184369585165769,-10.542375039333614,-9.189158487479883
472,B,48,63,-16.695487000673893,-18.069030707830347,-16.693227431015604
473,A,32,33,1.0604923163846252,0.9756108364641491,1.058926019397714
474,B,56,42,-3.418893558311538,-4.642590817288088,-3.4178422507369737
475,B,56,64,-9.184369585165769,-10.542375039333614,-9.189158487479883
476,A,26,15,-10.155201415875126,-11.756351546233539,-10.146169553947013
477,A,5,19,9.850272071957079,8.502716470605876,9.841756128213849
478,A,3,15,5.224552972920719,4.141579042398753,5.22572112773118
479,B,44,66,3.603235560505709,2.0286050642243936,3.6037865175621997
480,B,51,65,33.87490317979609,32.311991229235204,33.863008769643386
481,A,4,1,-19.00613890909517,-19.056501030410473,-19.00711466157016
482,B,66,58,19.39674402126184,18.00719847187402,19.391245094616355
483,A,9,1,11.426972695770019,10.057752578939478,11.430368264643485
484,A,8,19,8.528351067399853,7.1701269855019945,8.522315439455001
485,A,33,15,-9.443449719912678,-10.988479586057771,-9.438562148714047
486,A,17,27,-8.184739118500147,-9.617553907389045,-8.191241508199841
487,A,1,2,0.0500460477960587,0.04672652815806089,0.04993772895784976
488,B,37,55,6.397111206782938,5.125622894470929,6.392841091696148
489,A,26,1,-13.515011513733043,-15.232994961918571,-13.508406710327842
490,B,57,48,8.684253274466755,6.983184062077079,8.675862967767172
491,A,33,9,-23.107398606889546,-24.522875580682282,-23.10961637452878
492,A,13,7,12.822393253738483,11.390342064043324,12.823291050852534
493,A,5,0,-38.751926266830196,-38.82466421569275,-38.753415772455554
494,A,3,14,12.075902355600192,10.639294914648865,12.069276689928312
495,B,39,34,7.180103239006712,6.785486700308674,7.170700854115101
496,A,17,9,-34.16289416895779,-35.88391228471128,-34.16465722529156
497,A,0,11,5.224552972920719,4.141579042398771,5.225721127731198
498,A,14,19,19.26980791033202,17.631584741239266,19.267031075912108
499,B,49,62,-11.087264287958533,-12.546925672044384,-11.091210743399925
